epoch,acc,loss,val_acc,val_loss
6,0.6498431986754943,0.6573885060534296,0.5119047619047619,0.7099642494998911
7,0.6614072912583301,0.6406973446644507,0.5092592592592593,0.7057811065956399
8,0.6644453154924289,0.6305989020247406,0.5866402116402116,0.6648800625372185
9,0.6734613876911015,0.6189181069821201,0.6388888888888888,0.6029964789511666
10,0.6806154449001942,0.6104140070455769,0.7380952380952381,0.5458325352618303
11,0.6760094081219951,0.6154781311505078,0.708994708994709,0.570582855000067
12,0.6853194826025909,0.6008521915183073,0.5846560846560847,0.6682214800012175
13,0.6825754605569544,0.60342044103197,0.6117724867724867,0.6512382642301933
14,0.6960995687731851,0.5933250893989482,0.6746031746031746,0.5571782576344001
15,0.7024696197569581,0.5829808500550486,0.6316137566137566,0.6188016675767445
16,0.692865542994439,0.583258046187031,0.6276455026455027,0.5880034285247642
17,0.6982555860914188,0.5789815288859225,0.6527777777777778,0.6057709373494304
18,0.7004116032227308,0.5759205196661745,0.6335978835978836,0.5887461512807816
0,0.6195609564642867,2.1339970936919137,0.5641534385227022,1.4146196337604018
1,0.6399451195375913,1.1208755040766911,0.8386243389397071,0.7305118659185985
2,0.6335750685771836,0.8363184444299636,0.6693121699429063,0.6861646623207779
3,0.6426891414897669,0.7108932918120907,0.5297619047619048,0.7311134514985261
4,0.6399451194908609,0.6675431385128137,0.610449735765104,0.6982510660691236
5,0.6564092512973754,0.6456220442058992,0.546957671957672,0.6973161826688776
6,0.6670913366605983,0.6297530065280043,0.6302910056063737,0.713170415825314
7,0.6733633868369996,0.6163229209822517,0.6044973551280914,0.6725632277115312
8,0.6706193650016501,0.6155656526155072,0.6911375661375662,0.5588040790229878
9,0.6599372794515056,0.6243768443737905,0.6924603171449489,0.5307459162656593
10,0.6631713053470778,0.6225670936854387,0.615079365710102,0.6768185001201731
11,0.6638573108117565,0.6187324666920853,0.6693121689968008,0.5780787253505969
12,0.6644453155157941,0.6186411881484223,0.5284391534391535,0.6430598506851802
13,0.6762054097133727,0.6028719026871355,0.7294973538666175,0.5235861542994383
14,0.6831634653544528,0.5988933669497386,0.667989417358681,0.6411385949326571
15,0.6794394355154841,0.6008226902916682,0.669973544342808,0.5827718563180752
16,0.6863974911098338,0.592338909919661,0.6554232797925434,0.5849634759009831
17,0.6911015288122305,0.5847896945004555,0.6382275129121447,0.6122259642712022
18,0.6977655821713874,0.5768026118183174,0.6871693118539437,0.5670066614630361
19,0.6941395531631553,0.5744775210535326,0.6984126990434354,0.5307591314669009
20,0.6999215994195254,0.5678696312515561,0.6574074067766704,0.5633855137244734
21,0.7079576637080397,0.5599637646060137,0.7070105823259505,0.543103487087936
0,0.5013720110695487,2.2119286108932883,0.8439153448614494,1.7524863185075226
1,0.4934339479155187,1.5409187270537958,0.8439153448614494,1.2736751894471507
2,0.4965699723728588,1.1522973066495943,0.1560846551385506,1.0142609972171683
3,0.4890239120978367,0.9375402960577277,0.8439153448614494,0.8448759043027484
4,0.4998039982801136,0.8190650451374913,0.1560846551385506,0.7739545586247923
5,0.5064680519313356,0.7552316015208763,0.8439153448614494,0.7176113220118971
6,0.5030380242107336,0.7266408239612856,0.1560846551385506,0.7192017593711773
7,0.5007840065524327,0.7148089397892864,0.8439153448614494,0.6970704226266771
8,0.5049980397973982,0.7074284891155083,0.1560846551385506,0.7068172604949386
9,0.4953939631517052,0.7056877029872043,0.1560846551385506,0.7240388478551593
10,0.5018620145222759,0.7044851883211962,0.1560846551385506,0.7286590817113402
11,0.5016660135851239,0.7014493005783219,0.1560846551385506,0.6984808246294657
12,0.5042140336188089,0.7006457108041905,0.1560846551385506,0.6988595187979401
13,0.4969619754154231,0.7019536855733894,0.8439153448614494,0.6886182424252626
14,0.4963739708165289,0.701034530991435,0.1560846551385506,0.6960974171678856
15,0.5011760099454751,0.6987689449150671,0.8439153448614494,0.6878329666834029
16,0.5038220307748489,0.6991756129199409,0.1560846551385506,0.694399809080457
17,0.5023520184423073,0.6987074925963993,0.8439153448614494,0.6895431333748752
18,0.5086240687121695,0.6975533121569584,0.8439153448614494,0.6928611536505361
19,0.49647197186923503,0.7002730206946026,0.1560846551385506,0.6949441801934015
20,0.4933359466057953,0.701386412514373,0.1560846551385506,0.6976926257370641
21,0.5004900036513314,0.6994328434819663,0.1560846551385506,0.6966412029569111
22,0.5073500590808528,0.69729644410613,0.8439153448614494,0.6909644143291251
23,0.5009800075596802,0.6990625014121932,0.8439153448614494,0.6934457496991233
0,0.5889847119010603,1.3848322760773752,0.6005291005291006,0.9663398543362895
1,0.590552724433478,0.912071261579782,0.7136243386243386,0.6651995522635323
2,0.5820266562366149,0.8055859313016777,0.5667989417989417,0.7215775166239057
3,0.6050568404780888,0.761462907728519,0.44642857142857145,0.9188222267009594
4,0.5945707565660525,0.7504253047721052,0.6302910052910053,0.6742589640869665
5,0.6214229713720885,0.7076494467814546,0.6150793650793651,0.6728529327760928
6,0.6323010584318325,0.6829756397866399,0.5972222222222222,0.705694679545347
7,0.6447471579772638,0.6650537609212869,0.71494708994709,0.5293426592513998
8,0.6568992551706764,0.6617555924136701,0.5621693121693122,0.7218310798286761
9,0.6584672677147767,0.6567198514985085,0.6038359788359788,0.7497106241801429
10,0.6508232065856527,0.658073260381333,0.703042328042328,0.556854816656264
11,0.6690513524108193,0.6365575263753492,0.6408730158730159,0.6259615720895232
12,0.6672873382753411,0.6328721089439736,0.6898148148148148,0.5549246378676601
13,0.6808114464915719,0.6214635724275545,0.6686507936507936,0.5355106384035141
14,0.6762054096666423,0.6164510057328589,0.6977513227513228,0.5916468072189855
15,0.6828694629557036,0.6088912455253347,0.6997354497354498,0.5619339283811983
0,0.5913367306938455,2.0383855312864063,0.3630952380952381,1.9254511487547052
1,0.600450803571381,1.4867915102473805,0.6858465608465608,1.1776736779187722
2,0.6066248530689197,1.1049849833754266,0.6124338624338624,0.913191003774209
3,0.621030968247746,0.8880890234925147,0.3525132275132275,1.0167218087211487
4,0.6420031359900404,0.7634396923845397,0.7718253968253969,0.5958722886585054
5,0.6297530380943999,0.7184311299406281,0.6421957671957672,0.7067357377400474
6,0.6299490396156819,0.6972429036673542,0.6322751322751323,0.7187414210309427
7,0.6428851430811446,0.6837889414962625,0.5304232804232805,0.7440731298355829
8,0.6517052136417091,0.6612140191905127,0.7156084656084656,0.6360276117526665
9,0.6583692669541357,0.6506343061481911,0.5648148148148148,0.7254654213234231
10,0.6739513916111329,0.6367871867633716,0.623015873015873,0.6757453197524661
11,0.6814974519095203,0.6276985916938094,0.6375661375661376,0.6387596010531067
12,0.6772834182907114,0.6208791793537626,0.6276455026455027,0.6178172334792122
0,0.6323990592625691,0.6977787106142751,0.7103174603174603,0.5684205955929227
1,0.6647393178911781,0.6512806015078202,0.5853174606328289,0.6984871212767545
2,0.6616032928730731,0.6385401818201805,0.6593915343915344,0.5881401697794596
3,0.6662093297213678,0.6360147386754275,0.5753968247660884,0.6621516782139975
4,0.6830654645237162,0.6128177601465848,0.630952381583118,0.6186188787379593
5,0.6895335162447649,0.6058564487507371,0.7083333333333334,0.5395787948023074
6,0.6984515875893357,0.5928305208052154,0.60648148179685,0.6654257941498327
7,0.7058996471971776,0.5860535974410972,0.6058201051893688,0.6562232630593436
8,0.6978635828619328,0.5848020436435716,0.6329365076211394,0.6358589908433339
9,0.7092316738300256,0.5726516147727174,0.6335978832825151,0.5863131262637951
10,0.7231477852056467,0.560496060977212,0.6666666663512981,0.5707418486554786
11,0.721383771116899,0.559602379097933,0.7030423277269595,0.5475253207342965
12,0.7316738534375575,0.5438523121274532,0.6984126987280669,0.5260066632871274
13,0.7370638965579025,0.5440264180425287,0.6845238095238095,0.543538233905873
14,0.7427479419601707,0.5317117316215377,0.7076719576719577,0.5396082950016808
15,0.7362798902858523,0.5309089444189248,0.7228835975682294,0.5341347638892118
16,0.7452959624144293,0.5214796618404037,0.7347883597883598,0.5032770753537537
17,0.741865934997575,0.5197486464344535,0.7275132281439645,0.5116637673958269
18,0.7509800078867931,0.5136282582088622,0.7546296289988926,0.5061798171391563
19,0.7470599765265422,0.512091297114517,0.7466931216931217,0.5087594607519725
20,0.7543120344729107,0.500465757622059,0.7592592598899962,0.4981924460993873
21,0.7557820462330048,0.5009374307539359,0.74801587364661,0.5135584312771994
22,0.7577420618663999,0.4970789712954857,0.755952381583118,0.5013172629649046
23,0.7603880831046649,0.498589523209632,0.7592592598899962,0.4988386356641376
24,0.7572520580865597,0.49823509699360896,0.7718253968253969,0.4908651476183896
25,0.7543120344962759,0.4993979396749038,0.7605820105820106,0.49644445868396253
26,0.7573500587771052,0.49720165632323443,0.7585978842286206,0.4958646207574814
27,0.7561740494391256,0.4967226621825197,0.7638888895196259,0.4930109406905199
28,0.7540180320975267,0.49927289242465933,0.7632275132275133,0.49553004396024836
29,0.7633281065547574,0.49524156662213104,0.7678571434878798,0.49442404287832753
30,0.7632301057941163,0.49394819522455413,0.7619047625354989,0.4986552093079481
31,0.7623480988315207,0.49047570164789644,0.7652116402116402,0.4953751688596433
32,0.7660721285302982,0.4944965766720191,0.7691798948106312,0.4938700700563098
0,0.6271070168561349,0.6828873341852709,0.830026455026455,0.5302911747700323
1,0.6370050960407684,0.6712380354893249,0.66005291005291,0.6179788096871957
2,0.6519012151863565,0.6560538509274314,0.5945767195767195,0.633410409014061
3,0.659153273249551,0.6523740701421201,0.3373015873015873,0.7481683965713258
4,0.6474911799294394,0.644269514158631,0.628968253968254,0.5652267753131806
5,0.6502352018582499,0.6515065046536226,0.6071428571428571,0.6492332582751279
6,0.6596432771578997,0.6404771482603356,0.4351851851851852,0.6840312083562216
7,0.671109368874951,0.6325739094763352,0.6382275132275133,0.6346758276066452
8,0.681791454319952,0.6223460880273559,0.5641534391534392,0.6146324926583224
0,0.598392787118932,0.7600274486010891,0.3373015873015873,1.092603776190016
1,0.5935907487259898,0.7110944842413705,0.4794973544973545,0.7322222735515977
2,0.6013328106391201,0.6864933238362201,0.5641534391534392,0.6619479246240444
3,0.6100548804156783,0.6703819150505979,0.5740740740740741,0.7573745793135709
4,0.6149549196159919,0.6690617192263512,0.6276455026455027,0.6498159296298153
5,0.6024108192631891,0.6784594773264877,0.6507936507936508,0.6091195275543859
6,0.6172089376481361,0.6678582980136505,0.7890211640211641,0.4782730441875559
7,0.6177969423989043,0.6691425226801099,0.5701058201058201,0.6754869471782099
8,0.635731085872052,0.6551396910558257,0.5978835978835979,0.7001240858955989
9,0.6400431203449628,0.6488831059832706,0.7652116402116402,0.4740031736868399
10,0.6106428851313985,0.6675517758824039,0.5806878306878307,0.6265294778914678
11,0.5975107800862407,0.6811202527120599,0.5588624338624338,0.600379692498969
12,0.5924147393295971,0.6916141281264383,0.7294973544973545,0.5379705072710754
13,0.6094668757116407,0.661200045230855,0.6792328042328042,0.621557802119583
14,0.6138769110036055,0.6556539068919264,0.7407407407407407,0.5349907297936697
15,0.6427871422971384,0.6436472391203683,0.6421957671957672,0.6380007648594165
16,0.6529792238337907,0.6322128764557773,0.6626984126984127,0.5931392207978263
17,0.6602312818268896,0.6240227785777784,0.701058201058201,0.6123986925397601
0,0.6713053704429636,0.5949875003260662,0.5787037030729667,0.6454652459533127
1,0.6963935711018387,0.5643772273519748,0.6441798948106312,0.5643271690323239
2,0.7024696196868624,0.554152715514567,0.5793650793650794,0.67080061240171
3,0.7018816150996509,0.5527510019154326,0.6250000003153685,0.5818960578353317
4,0.7107016855433893,0.5450676574467771,0.7552910049756368,0.4546550250557995
5,0.715111720870402,0.5437846530399711,0.6289682536528854,0.5953950522437929
6,0.711681693383452,0.5461337124539656,0.6633597886751569,0.5488718082665136
7,0.7113876910314332,0.5466913984645259,0.6593915350222713,0.5386472744916482
8,0.7271658172798082,0.5269555587924635,0.7473544973544973,0.48643160370922595
9,0.7294198353353176,0.5187694434673821,0.6362433859280178,0.5935942218417213
10,0.7399059193174496,0.5051649126502777,0.6679894183047865,0.5405426315529637
11,0.7488239905685595,0.4930735035813682,0.7493386240232558,0.4823368857146571
12,0.7571540573025535,0.4812686791937756,0.6911375664529347,0.5087215531440008
0,0.6139749119394856,2.2917637085737037,0.6130952358876587,1.5641248749677465
1,0.6623872989815668,1.1541654190237687,0.5582010556781103,0.9135424939412919
2,0.6735593880545341,0.7750405450280345,0.6428571450647222,0.6786142921952344
3,0.6805174438825359,0.6505966283021746,0.6911375626685128,0.5744031592020913
4,0.685809485938492,0.62306115410927,0.5588624303933805,0.6861460316118109
5,0.6879655039343167,0.603480014460828,0.7010582013735696,0.5383061255727496
6,0.6999215988353952,0.5970968409455649,0.6501322773398546,0.6129971805703703
7,0.6953155623609437,0.5979950164916795,0.6719576710115664,0.5522098862935626
8,0.7064876517376587,0.5851277679800754,0.7076719570412207,0.5669553383948311
9,0.7146217165998925,0.5784054402976072,0.7328042359579177,0.5581639696050573
10,0.7183457466024177,0.5691802026897447,0.6408730142961734,0.619749661475893
11,0.730007840343103,0.5595893398166778,0.7433862433862434,0.5316673835749348
12,0.7320658559894524,0.554295251155451,0.7268518534286943,0.5331479266837791
13,0.7345158765943132,0.5508485085961399,0.7063492019340475,0.5525094390546204
14,0.7373578992370342,0.5493460850872651,0.7255290967446787,0.5336902948914382
15,0.7499999993691394,0.5332635994847267,0.7506613778689551,0.5233852945307575
16,0.7440219523625391,0.5293220423661414,0.7473544995620768,0.5094115516496083
17,0.7521560177855378,0.5252040465851944,0.7070105823259505,0.5416945767781091
18,0.7587220700803059,0.5204419791581629,0.7460317466624831,0.510457093122775
19,0.750392003136025,0.524443693508685,0.7407407413714777,0.5206213328573439
20,0.7537240303296381,0.5193081764976729,0.7440476158939341,0.5120850722625773
21,0.7548020388836115,0.5192215194752617,0.7460317428780612,0.5196956859694587
22,0.7620540964327714,0.5122043075677415,0.7638888917272053,0.49950990538117745
23,0.7624460999192747,0.511108662546125,0.7387566153334562,0.5229222225764442
24,0.7606820850127447,0.5114924280562152,0.7685185175724131,0.5066793803815488
25,0.7645041158460066,0.5110729468868835,0.791005292266765,0.47902811598525474
26,0.7606820851763012,0.5109958543538206,0.7566137603981785,0.5007949212871531
27,0.7624460997557182,0.5082356384668758,0.7559523793755385,0.5055195774350848
28,0.7664641322504535,0.5042465213161971,0.7486772471004062,0.5057667768190778
29,0.7720501768453502,0.5015045399994814,0.7605820112127476,0.49343280123655126
30,0.7711681696257373,0.4993969374009554,0.7546296280527872,0.5037422883447515
31,0.7678361427826024,0.49754126816812755,0.7619047641123413,0.498139066986306
32,0.7763622115285478,0.4942062856963175,0.7612433846665438,0.49795171476545785
33,0.7675421405006791,0.49813972080001545,0.7698412720488492,0.48910123425186
0,0.6055468443280246,3.3857693586663515,0.6349206349206349,0.8865819450408693
1,0.6067228537828303,0.8477996962297575,0.5912698412698413,0.9068845163577448
2,0.6117208938372457,0.7736446350193734,0.6349206349206349,0.7434715294333362
3,0.6289690317055237,0.7286617367326489,0.6726190476190477,0.6104007357012027
4,0.6234809879179984,0.7243255582429623,0.6607142857142857,0.6635561493969468
5,0.6337710701919266,0.7133900057049837,0.843915343915344,0.5010836304180206
6,0.6454331633952121,0.6928668623809859,0.6752645502645502,0.6110941184260857
7,0.6350450803840081,0.6953378305253867,0.6025132275132276,0.7350388724337179
8,0.6348490787692651,0.6999562132690337,0.6514550264550265,0.6822514527689212
9,0.6543512347865132,0.6646811914696314,0.6388888888888888,0.6306746255153071
10,0.6644453156092549,0.6450389373867897,0.5932539682539683,0.7001734309726291
11,0.6671893374679697,0.6409660081730689,0.6144179894179894,0.6476649146862131
12,0.6793414347314779,0.6225581952797483,0.6693121693121693,0.5329906508405372
13,0.6791454330933697,0.6169398587061256,0.6038359788359788,0.6680500305518902
0,0.5845746768076997,1.4187864606775802,0.7235449732296051,0.8399419652091132
1,0.658467267971794,0.9181843686926277,0.6223544970391288,0.8923793482402015
2,0.662681301497142,0.8956292897334336,0.5859788362942044,0.8992424383365288
3,0.6525872207678612,0.8860596857646642,0.6832010578856897,0.7865495344318411
4,0.6641513134207926,0.8550187391844136,0.7546296277374187,0.7183608289748903
5,0.6684633474497643,0.8347659361497975,0.5734126968358559,0.8496881278734358
6,0.6707173657622911,0.8183726231428465,0.6746031730263321,0.7967021727057361
7,0.6652293219046703,0.8019300538715032,0.5350529091068046,0.8397623187019712
8,0.6761074089293665,0.7725554615878348,0.572089948982158,0.8511513572521311
9,0.6844374755932648,0.7600090041762472,0.5813492063492064,0.8028815987879637
10,0.6902195218029045,0.7448913123924468,0.47949735528577575,0.889762663336658
11,0.7009996080435944,0.7223898353225248,0.6164021151406425,0.7044656437540812
12,0.7057036457459911,0.7117206316188661,0.6137566156488247,0.6976373574090382
13,0.7064876519479456,0.7049202322492596,0.6375661381968746,0.7567383915028244
14,0.7101136810029081,0.6940675746548741,0.5972222241144332,0.719612905272731
15,0.721775774252924,0.6798345163400292,0.7169312178773224,0.6607263848264381
16,0.7255978047590731,0.6758079301231471,0.6944444444444444,0.6686731851290143
17,0.7289298314853819,0.6684400932268272,0.5912698406391043,0.8117836899858303
18,0.7239317915711577,0.6617894330617261,0.5853174598444075,0.7309358586709966
19,0.7316738532272706,0.6497918533045187,0.6296296289988926,0.7227814090314997
20,0.7387299098860092,0.6344667792740826,0.6732804245418973,0.6154726844616037
21,0.7430419445224763,0.6320503551742228,0.7751322741861697,0.5843903091218736
22,0.7469619758126316,0.618017487785761,0.6871693131154176,0.6117112242355549
23,0.7551940416224281,0.6110439518534497,0.7056878316339361,0.6316737750219921
24,0.7597020775465253,0.6062865754708455,0.6673280439048848,0.6371688612554439
25,0.7613680909680928,0.5971463186653957,0.6792328026559618,0.6632449841373181
26,0.7628381027749173,0.5915903681542349,0.6752645483723393,0.632270323221015
27,0.7678361426657763,0.5851489540550205,0.688492061915221,0.6303455148424421
28,0.7730301842882044,0.5776355807008299,0.7275132262517535,0.5961676927470656
29,0.7701881615286572,0.5724331689600569,0.7414021176635903,0.5870929735678213
0,0.629067032279243,1.6327409271818196,0.6091269834962472,1.482908357388128
1,0.6605252841088128,1.373302558972199,0.5013227505343301,1.4780666424483848
2,0.6523912188727358,1.2486249125737483,0.5343915343915344,1.2692962411850217
3,0.6579772635610932,1.1203480528551473,0.770502646448751,0.8805255940351536
4,0.6444531554616886,1.040611376158633,0.8035714304636395,0.8133858458074943
5,0.6609172875485856,0.9460640265305151,0.7453703722625813,0.7630183942734249
6,0.6631713055573646,0.8854604315309139,0.6283068770454043,0.7995527105987388
7,0.6681693453313976,0.8321799902484166,0.7936507936507936,0.6420898141053618
8,0.6632693059207971,0.789642611095738,0.4444444444444444,1.0234438389066667
9,0.6744413956479903,0.7564334853963729,0.5886243395704441,0.7282378355031291
10,0.6633673067048035,0.7301838548685325,0.7394179906794633,0.6031492989530008
11,0.6648373189555669,0.7150590193594076,0.46560846639688686,0.844346457688266
12,0.6705213643812002,0.685311019887928,0.6302910071832163,0.6299632478643347
13,0.6829674639266315,0.6713557612283797,0.6011904746136337,0.6490358691366892
14,0.6883575069067853,0.6458285837162246,0.5257936500052296,0.8158833516968621
15,0.6851234810813087,0.6336037681552299,0.6534391515469425,0.6641185977471569
16,0.698647589250809,0.6232253252315035,0.7056878325800416,0.5507780685626641
17,0.7020776166209329,0.6028946611237311,0.5661375662952504,0.720034696122326
18,0.6929635438485409,0.6075326718568148,0.7420634917481236,0.5112545550184906
19,0.7061936497361181,0.5913204430178631,0.6150793638178911,0.6717237092199779
20,0.7091336733264019,0.5814716550519727,0.7301587320509411,0.5097600376164472
21,0.7139357116959788,0.5769680241938434,0.6805555555555556,0.58635387944166
22,0.7063896510704786,0.5725598108623599,0.582010582010582,0.6540993776901689
23,0.71658173251367,0.5648310189969583,0.6441798929184203,0.5589720442812279
24,0.7316738534141923,0.5480389261376573,0.6587301584147902,0.5408933405522947
25,0.7280478243124995,0.5517189264157294,0.675925924033715,0.5392438242675135
26,0.7255978047824383,0.5491375878061887,0.6904761904761905,0.5469026527707539
27,0.7388279107167458,0.5292599311953476,0.6613756594834505,0.5769468552221066
28,0.7404939239513916,0.5228519140388955,0.686507938084779,0.5215260897363935
0,0.6287730301608763,0.6602034463876839,0.6256613756613757,0.6162159310446845
1,0.6264210113680909,0.6533491674800426,0.669973544973545,0.5768058117104586
2,0.6177969423989043,0.6532304426213424,0.5813492063492064,0.6085596869862269
3,0.6315170521597823,0.6410276781152809,0.5892857142857143,0.6543932248044897
4,0.6687573500588004,0.6245791593844728,0.6005291005291006,0.7218891915190156
5,0.6779694237787552,0.6022466438417573,0.5271164021164021,0.7073728949935348
6,0.6657193257312408,0.6095427281246237,0.5806878306878307,0.6968002678856017
7,0.683065464500351,0.5982676176686513,0.6541005291005291,0.6174255126998538
8,0.6932575460837337,0.5933628869682889,0.6031746031746031,0.6164664443207797
9,0.6939435515484124,0.5916633940313153,0.6673280423280423,0.5717518676525701
10,0.6921795374129343,0.5906236400000491,0.6567460317460317,0.603074228006696
11,0.6886515091887085,0.5893497720553519,0.6038359788359788,0.5851001856188295
12,0.685515484123873,0.5877567233641163,0.658068783068783,0.5854777173390464
13,0.6885535084047022,0.5809209167326446,0.7063492063492064,0.5491861328876838
14,0.6993335946921225,0.5693085331605584,0.6329365079365079,0.6065701508017444
15,0.6984515876360661,0.5680878460056779,0.6025132275132276,0.6146299927322952
16,0.6938455507644061,0.5668380461992445,0.6838624338624338,0.5598965145292736
17,0.6913955311876145,0.5633252785047892,0.6666666666666666,0.5523712442665504
18,0.7020776165975677,0.5597065215669674,0.6865079365079365,0.5277908075423468
19,0.702861622869618,0.5547201323864367,0.6613756613756614,0.5743216667225752
20,0.7120736965895728,0.5491362189438146,0.6832010582010583,0.5373396141819222
21,0.7127597020776166,0.5445026143164505,0.6732804232804233,0.5522225618993164
22,0.7190317522773833,0.5370095814620219,0.6752645502645502,0.5491474428504863
23,0.7244217953977282,0.534639795987291,0.6851851851851852,0.5324848067192804
24,0.7242257938297156,0.5309175441121177,0.6871693121693122,0.5353948209020827
25,0.730105840870092,0.5282698574602628,0.6924603174603174,0.5421717980551342
26,0.7283418267579791,0.5260886953934086,0.6944444444444444,0.5360203918325838
0,0.5825166600865507,1.9057087766941927,0.5873015879323242,1.2962539170784926
1,0.6233829869938009,1.0940553158323048,0.6752645508952873,0.8496241626285371
2,0.6448451587379049,0.795325383654953,0.6494708997862679,0.6875677562895275
3,0.6469031752721323,0.6951375973079775,0.6693121693121693,0.6037802377705852
4,0.6267150137434749,0.6723769784487729,0.6382275135428818,0.7135891999517169
5,0.6476871815675476,0.6529932334253901,0.807539682224314,0.53052694646139
6,0.6458251666013328,0.6519455184472958,0.7261904755597393,0.6255762091389409
7,0.6541552332652312,0.6445445948981715,0.735449735765104,0.5865306087902614
8,0.6438651508978421,0.6467970512699305,0.6507936501629138,0.6204255503952187
9,0.6590552724188143,0.639600543310389,0.6216931223238586,0.6495010669899997
10,0.6630733045397063,0.633387275557105,0.6660052906899225,0.6245257435021577
11,0.6639553116424931,0.6376148266027788,0.6402116395809032,0.6384543804895311
12,0.670521364124183,0.6312093236594983,0.6765873022180385,0.6046305771857973
