loss,params,iteration,train_time
0.43949044585987274,"{'L2_reg': 0.01, 'act': 'sigmoid', 'batch_size': 256, 'decay': 1e-05, 'drop_out': 0.3936508651960121, 'layers': 3, 'learn_rate': 0.01, 'neurons': 2048}",29,113.03905097200004
0.4457831325301205,"{'L2_reg': 0.01, 'act': 'sigmoid', 'batch_size': 1024, 'decay': 1e-05, 'drop_out': 0.30916865008414196, 'layers': 3, 'learn_rate': 0.01, 'neurons': 2048}",30,110.94175996800004
0.425414364640884,"{'L2_reg': 0.01, 'act': 'sigmoid', 'batch_size': 256, 'decay': 1e-05, 'drop_out': 0.435337254741338, 'layers': 3, 'learn_rate': 0.1, 'neurons': 1024}",31,52.57552806899912
0.42682926829268286,"{'L2_reg': 0.01, 'act': 'sigmoid', 'batch_size': 256, 'decay': 1e-05, 'drop_out': 0.21335161875360983, 'layers': 3, 'learn_rate': 0.001, 'neurons': 2048}",32,220.770421352001
0.44999999999999996,"{'L2_reg': 0.01, 'act': 'sigmoid', 'batch_size': 256, 'decay': 1e-05, 'drop_out': 0.3756635127773237, 'layers': 3, 'learn_rate': 0.01, 'neurons': 2048}",33,113.05512961400018
0.4769230769230769,"{'L2_reg': 0.01, 'act': 'sigmoid', 'batch_size': 256, 'decay': 1e-05, 'drop_out': 0.3062213651287367, 'layers': 3, 'learn_rate': 0.01, 'neurons': 8192}",34,2540.4004630689997
0.43529411764705883,"{'L2_reg': 0.01, 'act': 'sigmoid', 'batch_size': 1024, 'decay': 1e-05, 'drop_out': 0.449826559740592, 'layers': 3, 'learn_rate': 1, 'neurons': 1024}",35,58.76623678100077
0.4390243902439025,"{'L2_reg': 0.01, 'act': 'sigmoid', 'batch_size': 256, 'decay': 1e-05, 'drop_out': 0.31206954014465943, 'layers': 3, 'learn_rate': 0.01, 'neurons': 2048}",36,145.7115708959991
0.4436090225563909,"{'L2_reg': 0.001, 'act': 'sigmoid', 'batch_size': 512, 'decay': 1e-05, 'drop_out': 0.22667587003969808, 'layers': 3, 'learn_rate': 0.01, 'neurons': 2048}",37,194.3340604469995
0.4693877551020409,"{'L2_reg': 0.0001, 'act': 'sigmoid', 'batch_size': 1024, 'decay': 1e-06, 'drop_out': 0.37103179222682436, 'layers': 3, 'learn_rate': 1, 'neurons': 1024}",38,40.73072181399948
0.5342465753424658,"{'L2_reg': 0.01, 'act': 'sigmoid', 'batch_size': 256, 'decay': 1e-05, 'drop_out': 0.2825874475612985, 'layers': 4, 'learn_rate': 0.01, 'neurons': 4096}",39,671.1779193660004
0.4475138121546961,"{'L2_reg': 0.01, 'act': 'sigmoid', 'batch_size': 256, 'decay': 1e-05, 'drop_out': 0.10240836894232072, 'layers': 3, 'learn_rate': 0.1, 'neurons': 512}",40,20.47077853799965
0.7862371888726208,"{'L2_reg': 0.001, 'act': 'sigmoid', 'batch_size': 512, 'decay': 1e-05, 'drop_out': 0.014753399777435505, 'layers': 3, 'learn_rate': 0.001, 'neurons': 8192}",41,1333.5501171640008
0.7686567164179104,"{'L2_reg': 0.0001, 'act': 'sigmoid', 'batch_size': 1024, 'decay': 1e-06, 'drop_out': 0.1498885603502576, 'layers': 4, 'learn_rate': 1, 'neurons': 2048}",42,85.5897952560008
0.4545454545454545,"{'L2_reg': 0.01, 'act': 'sigmoid', 'batch_size': 256, 'decay': 0, 'drop_out': 0.4210995709789256, 'layers': 1, 'learn_rate': 0.01, 'neurons': 1024}",43,24.858847981999133
0.4385964912280703,"{'L2_reg': 0.001, 'act': 'sigmoid', 'batch_size': 512, 'decay': 1e-05, 'drop_out': 0.2011390888781191, 'layers': 3, 'learn_rate': 0.01, 'neurons': 4096}",44,671.2131890310011
